username;lotacao;valor;beneficiario;timestamp
JRSXX;IRKTR;1907788.66;12.480.505/2616-50;30/05/2025 20:11
JRSXX;IRKTR;706808.46;36.952.069/1891-84;11/05/2025 07:51
JRSXX;IRKTR;271745.04;08.798.202/0294-67;01/03/2025 21:46
JRSXX;IRKTR;1863587.46;73.799.031/7143-25;24/05/2025 14:22
JRSXX;IRKTR;1682679.64;17.729.268/9652-80;15/02/2025 00:32
JRSXX;IRKTR;456207.79;66.344.754/4179-14;27/03/2025 08:49
JRSXX;IRKTR;913017.76;98.363.814/0074-40;01/08/2025 08:08
JRSXX;IRKTR;394611.38;73.761.724/0875-70;10/01/2025 04:18
JRSXX;IRKTR;786194.3;76.751.306/2140-28;18/09/2025 17:50
JRSXX;IRKTR;618258.63;99.951.134/1415-65;18/02/2025 03:07
JRSXX;IRKTR;444602.37;46.328.066/5618-09;30/08/2025 06:33
JRSXX;IRKTR;896927.94;60.529.426/1635-48;19/02/2025 05:28
JRSXX;IRKTR;275494.13;50.265.545/3341-44;10/04/2025 02:06
JRSXX;IRKTR;120642.76;28.916.123/6733-44;29/07/2025 01:49
JRSXX;IRKTR;522288.03;13.763.929/2759-97;17/08/2025 13:52
JRSXX;IRKTR;1129984.77;67.125.797/5977-75;26/06/2025 15:19
JRSXX;IRKTR;1846532.71;41.741.812/6115-65;18/07/2025 16:26
JRSXX;IRKTR;377646.38;17.892.066/4704-42;28/06/2025 20:14
JRSXX;IRKTR;1042099.62;77.769.311/8944-98;20/08/2025 17:03
JRSXX;IRKTR;606565.34;30.228.360/5514-12;12/05/2025 15:36
JRSXX;IRKTR;863726.93;65.769.837/7055-13;07/08/2025 10:37
JRSXX;IRKTR;894529.23;48.861.897/3000-54;21/01/2025 10:05
JRSXX;IRKTR;1140349.49;73.799.031/7143-25;30/04/2025 14:18
JRSXX;IRKTR;782129.6;53.892.200/6063-97;17/02/2025 11:01
JRSXX;IRKTR;807457.7;07.046.850/4027-23;02/04/2025 19:46
JRSXX;IRKTR;1689198.52;05.569.670/5907-85;15/08/2025 12:21
JRSXX;IRKTR;1077548.72;50.265.545/3341-44;09/05/2025 15:47
JRSXX;IRKTR;869228.5;18.065.989/4309-47;08/07/2025 07:14
JRSXX;IRKTR;1842498.73;12.480.505/2616-50;17/04/2025 04:07
JRSXX;IRKTR;164360.46;99.951.134/1415-65;19/06/2025 07:24
JRSXX;IRKTR;258945.61;31.901.533/3065-01;11/09/2025 16:00
JRSXX;IRKTR;1998355.34;99.095.208/6131-09;18/08/2025 06:47
JRSXX;IRKTR;1734859.09;22.286.077/2310-07;22/01/2025 09:01
JRSXX;IRKTR;731373.5;02.618.103/9145-11;08/09/2025 07:57
JRSXX;IRKTR;208424.43;41.519.578/2888-06;02/07/2025 10:08
JRSXX;IRKTR;1758328.51;07.685.626/8638-35;26/09/2025 16:12
JRSXX;IRKTR;1328131.8;48.861.897/3000-54;02/08/2025 14:31
JRSXX;IRKTR;242264.09;18.125.728/9988-23;07/06/2025 02:22
JRSXX;IRKTR;526677.51;61.931.102/8045-75;01/04/2025 00:53
JRSXX;IRKTR;969783.15;74.394.889/5457-59;27/01/2025 21:30
JRSXX;IRKTR;961150.48;19.537.060/7912-89;13/06/2025 06:56
JRSXX;IRKTR;892670.43;42.240.643/5265-10;01/06/2025 20:40
JRSXX;IRKTR;1474351.3;52.283.781/8716-37;07/09/2025 01:30
JRSXX;IRKTR;1940412.84;90.525.401/7364-05;14/09/2025 16:11
JRSXX;IRKTR;44920.49;18.037.961/1121-04;22/05/2025 19:06
JRSXX;IRKTR;1936083.59;17.892.066/4704-42;07/03/2025 21:41
JRSXX;IRKTR;1798147.65;91.395.076/6982-80;28/03/2025 06:57
JRSXX;IRKTR;29245.06;99.845.268/2978-52;20/05/2025 16:10
JRSXX;IRKTR;214797.23;48.861.897/3000-54;07/01/2025 21:32
JRSXX;IRKTR;280681.95;89.952.851/3504-75;21/03/2025 12:44
JRSXX;IRKTR;24501.59;66.433.756/0165-60;17/06/2025 04:37
JRSXX;IRKTR;591187.58;18.125.728/9988-23;15/02/2025 09:53
JRSXX;IRKTR;896172.27;24.782.864/1782-39;20/01/2025 17:22
JRSXX;IRKTR;829884.76;24.978.047/5002-41;03/08/2025 00:15
JRSXX;IRKTR;74284.27;82.000.983/7927-10;18/09/2025 05:52
JRSXX;IRKTR;331462.26;16.671.533/7394-08;21/06/2025 09:23
JRSXX;IRKTR;464355.0;67.125.797/5977-75;07/08/2025 18:17
JRSXX;IRKTR;1222389.37;17.729.268/9652-80;10/07/2025 17:17
JRSXX;IRKTR;1544635.03;08.798.202/0294-67;03/05/2025 11:55
JRSXX;IRKTR;1962957.58;18.125.728/9988-23;28/09/2025 03:13
JRSXX;IRKTR;42755.04;01.361.970/5402-95;29/04/2025 09:15
JRSXX;IRKTR;1797304.88;12.663.157/1313-61;02/04/2025 03:27
JRSXX;IRKTR;409861.22;23.006.808/0804-36;29/04/2025 01:20
JRSXX;IRKTR;932131.45;37.697.931/6129-96;12/01/2025 07:39
JRSXX;IRKTR;970911.62;07.046.850/4027-23;14/02/2025 03:29
JRSXX;IRKTR;1529416.73;48.739.356/8584-58;05/07/2025 17:46
JRSXX;IRKTR;1326365.33;84.250.770/0143-02;22/05/2025 19:21
JRSXX;IRKTR;1836928.85;34.100.571/2708-42;30/01/2025 12:50
JRSXX;IRKTR;1856623.65;29.166.611/7911-18;13/05/2025 19:45
JRSXX;IRKTR;1759023.31;12.480.505/2616-50;30/09/2025 00:42
JRSXX;IRKTR;1729972.59;90.428.450/0169-23;17/08/2025 19:01
JRSXX;IRKTR;1626544.29;61.424.766/9258-41;04/03/2025 23:15
JRSXX;IRKTR;1518016.55;31.892.808/3484-01;02/02/2025 08:38
JRSXX;IRKTR;1513260.78;30.042.288/1184-71;01/06/2025 15:27
JRSXX;IRKTR;1519492.18;46.328.066/5618-09;26/06/2025 18:47
JRSXX;IRKTR;699021.32;07.942.071/1397-46;27/08/2025 13:39
JRSXX;IRKTR;276190.81;90.821.502/3557-05;06/06/2025 22:19
JRSXX;IRKTR;1556331.49;52.857.878/5550-11;25/07/2025 01:48
JRSXX;IRKTR;1063933.08;96.850.387/4982-07;16/09/2025 07:57
JRSXX;IRKTR;1695549.29;73.799.031/7143-25;28/02/2025 19:09
JRSXX;IRKTR;1477364.72;01.361.970/5402-95;28/07/2025 12:13
JRSXX;IRKTR;1320988.63;46.328.066/5618-09;22/05/2025 01:53
JRSXX;IRKTR;1353696.69;83.501.983/0946-43;05/01/2025 10:20
JRSXX;IRKTR;1715878.08;42.240.643/5265-10;07/05/2025 23:49
JRSXX;IRKTR;1509597.63;46.328.066/5618-09;23/05/2025 15:33
JRSXX;IRKTR;1833249.6;30.931.942/4784-45;23/02/2025 10:33
JRSXX;IRKTR;676264.87;00.611.251/4402-69;27/03/2025 05:56
JRSXX;IRKTR;1919174.64;19.537.060/7912-89;05/02/2025 18:43
JRSXX;IRKTR;1938966.15;48.861.897/3000-54;03/08/2025 05:56
JRSXX;IRKTR;1990416.55;22.286.077/2310-07;23/01/2025 06:45
JRSXX;IRKTR;868414.87;64.128.644/9088-96;07/05/2025 01:52
JRSXX;IRKTR;252715.06;18.033.033/7065-43;09/09/2025 21:02
JRSXX;IRKTR;194597.52;24.782.864/1782-39;10/09/2025 14:33
JRSXX;IRKTR;1371574.22;96.850.387/4982-07;21/03/2025 15:49
JRSXX;IRKTR;16157.95;92.892.395/4359-21;14/07/2025 10:09
JRSXX;IRKTR;365712.97;08.473.755/8220-42;03/04/2025 09:09
JRSXX;IRKTR;775817.47;36.952.069/1891-84;05/06/2025 18:28
JRSXX;IRKTR;1346886.05;34.748.855/7934-35;13/09/2025 06:39
JRSXX;IRKTR;1287352.19;42.603.855/9011-11;26/01/2025 17:55
JRSXX;IRKTR;969179.48;33.034.261/9912-00;31/03/2025 18:51
JRSXX;IRKTR;1664537.22;02.515.465/1260-40;21/08/2025 18:58
JRSXX;IRKTR;1380775.95;77.424.829/1641-73;19/08/2025 11:28
JRSXX;IRKTR;1012292.34;50.265.545/3341-44;10/01/2025 08:47
JRSXX;IRKTR;736395.91;06.310.637/8920-37;28/01/2025 00:19
JRSXX;IRKTR;1049235.18;24.782.864/1782-39;21/08/2025 23:12
JRSXX;IRKTR;1567074.57;58.808.146/7221-00;08/03/2025 00:39
JRSXX;IRKTR;636809.27;65.481.915/2373-81;22/01/2025 12:04
JRSXX;IRKTR;669424.19;00.635.952/3587-36;15/04/2025 19:59
JRSXX;IRKTR;31696.6;84.250.770/0143-02;22/02/2025 09:57
JRSXX;IRKTR;209597.12;50.746.516/9735-39;08/02/2025 03:17
JRSXX;IRKTR;168698.2;56.340.055/2071-15;27/05/2025 00:07
JRSXX;IRKTR;577928.24;64.643.239/0798-34;24/06/2025 08:32
JRSXX;IRKTR;240490.4;86.714.800/8947-86;14/02/2025 03:16
JRSXX;IRKTR;473413.49;29.665.738/3033-06;22/06/2025 16:19
JRSXX;IRKTR;841773.95;41.519.578/2888-06;26/08/2025 11:59
JRSXX;IRKTR;1689602.26;69.564.017/2932-56;24/07/2025 06:47
JRSXX;IRKTR;1719158.25;08.473.755/8220-42;20/02/2025 19:50
JRSXX;IRKTR;124566.02;02.102.269/9865-73;03/03/2025 13:21
JRSXX;IRKTR;85035.67;18.065.989/4309-47;07/07/2025 02:45
JRSXX;IRKTR;129609.36;65.481.915/2373-81;26/06/2025 08:24
JRSXX;IRKTR;91770.82;79.886.652/9576-59;26/01/2025 19:18
JRSXX;IRKTR;974138.84;88.393.097/2996-33;29/01/2025 00:14
JRSXX;IRKTR;49466.75;23.006.808/0804-36;18/09/2025 19:21
JRSXX;IRKTR;301409.9;40.053.547/2416-14;22/01/2025 15:22
JRSXX;IRKTR;505561.67;05.396.153/1097-19;16/08/2025 06:27
JRSXX;IRKTR;442373.76;28.916.123/6733-44;25/06/2025 12:30
JRSXX;IRKTR;1008717.57;36.952.069/1891-84;17/04/2025 11:13
JRSXX;IRKTR;1234904.66;02.419.822/1821-46;04/01/2025 23:06
JRSXX;IRKTR;1873517.57;78.186.553/7618-88;07/02/2025 04:02
JRSXX;IRKTR;602916.14;52.283.781/8716-37;25/09/2025 04:55
JRSXX;IRKTR;1460966.09;69.576.756/7803-39;20/01/2025 04:55
JRSXX;IRKTR;41873.53;61.936.798/3968-15;20/05/2025 00:08
JRSXX;IRKTR;1116250.75;77.424.829/1641-73;04/09/2025 13:55
JRSXX;IRKTR;649476.72;55.071.623/7387-90;06/01/2025 07:45
JRSXX;IRKTR;835027.68;98.654.093/1268-69;16/07/2025 06:55
JRSXX;IRKTR;598751.58;50.265.545/3341-44;16/02/2025 17:00
JRSXX;IRKTR;931006.16;29.964.150/7654-70;23/03/2025 15:57
JRSXX;IRKTR;1437123.93;61.936.798/3968-15;31/08/2025 01:36
JRSXX;IRKTR;1967542.97;28.612.855/1952-60;09/06/2025 04:26
JRSXX;IRKTR;809979.0;01.361.970/5402-95;06/05/2025 13:44
JRSXX;IRKTR;993382.57;99.455.748/9781-62;11/03/2025 19:14
JRSXX;IRKTR;162573.15;83.501.983/0946-43;16/05/2025 09:15
JRSXX;IRKTR;791469.11;66.433.756/0165-60;29/01/2025 08:04
JRSXX;IRKTR;1723741.54;98.654.093/1268-69;10/05/2025 14:10
JRSXX;IRKTR;362899.33;01.361.970/5402-95;13/05/2025 12:42
JRSXX;IRKTR;873192.4;37.697.931/6129-96;26/08/2025 05:57
JRSXX;IRKTR;1419633.65;98.654.093/1268-69;24/08/2025 18:26
JRSXX;IRKTR;1104672.83;04.806.112/6980-95;12/08/2025 22:37
JRSXX;IRKTR;369218.87;01.688.417/9976-36;18/03/2025 16:31
JRSXX;IRKTR;1061849.47;45.025.767/7086-88;15/06/2025 17:41
JRSXX;IRKTR;261219.65;77.769.311/8944-98;26/06/2025 21:06
JRSXX;IRKTR;209398.44;74.394.889/5457-59;09/04/2025 13:02
JRSXX;IRKTR;130467.37;04.806.112/6980-95;15/05/2025 07:24
JRSXX;IRKTR;1699429.25;64.558.556/5071-61;21/02/2025 13:04
JRSXX;IRKTR;1577888.94;66.986.822/1837-78;02/04/2025 10:16
JRSXX;IRKTR;711620.26;51.660.114/2110-60;01/09/2025 05:23
JRSXX;IRKTR;348709.69;18.308.513/8350-35;06/07/2025 20:16
JRSXX;IRKTR;1663482.72;40.053.547/2416-14;14/05/2025 06:54
JRSXX;IRKTR;1239374.68;07.685.626/8638-35;19/02/2025 21:22
JRSXX;IRKTR;1084589.15;22.116.902/2374-81;23/06/2025 23:14
JRSXX;IRKTR;65731.78;02.419.822/1821-46;12/05/2025 11:54
JRSXX;IRKTR;367188.65;98.654.093/1268-69;10/08/2025 19:36
JRSXX;IRKTR;85417.14;00.611.251/4402-69;05/02/2025 13:06
JRSXX;IRKTR;1842631.39;51.296.576/3740-03;01/06/2025 02:37
JRSXX;IRKTR;1257869.33;30.042.288/1184-71;15/08/2025 13:18
JRSXX;IRKTR;636387.97;06.310.637/8920-37;13/02/2025 18:23
JRSXX;IRKTR;1336807.66;93.150.755/2346-50;15/03/2025 07:07
JRSXX;IRKTR;445451.87;60.987.016/5363-20;05/08/2025 19:14
JRSXX;IRKTR;1137668.54;22.116.902/2374-81;02/06/2025 15:18
JRSXX;IRKTR;161084.56;17.515.794/0148-55;30/01/2025 12:50
JRSXX;IRKTR;722867.07;98.403.391/2283-79;03/01/2025 16:14
JRSXX;IRKTR;293115.22;65.647.201/8693-64;14/04/2025 22:59
JRSXX;IRKTR;130054.82;96.850.387/4982-07;07/07/2025 18:02
JRSXX;IRKTR;308824.77;51.147.249/7233-53;15/09/2025 16:24
JRSXX;IRKTR;959251.89;29.665.738/3033-06;04/04/2025 10:26
JRSXX;IRKTR;1242794.69;99.852.288/4603-52;26/05/2025 17:03
JRSXX;IRKTR;294908.67;00.635.952/3587-36;17/03/2025 07:59
JRSXX;IRKTR;474623.08;77.587.662/1165-15;26/09/2025 18:02
JRSXX;IRKTR;1455174.78;05.569.670/5907-85;09/04/2025 05:19
JRSXX;IRKTR;1599198.37;30.931.942/4784-45;03/08/2025 21:59
JRSXX;IRKTR;1693261.07;58.808.146/7221-00;30/08/2025 14:36
JRSXX;IRKTR;1417296.42;01.361.970/5402-95;19/01/2025 22:31
JRSXX;IRKTR;1133891.53;09.933.610/6588-19;20/09/2025 14:25
JRSXX;IRKTR;1470392.33;72.739.040/0981-10;12/01/2025 06:24
JRSXX;IRKTR;1690200.19;59.868.363/5267-16;10/09/2025 07:09
JRSXX;IRKTR;265893.91;77.251.086/9704-34;24/01/2025 16:35
JRSXX;IRKTR;456951.14;16.671.533/7394-08;30/07/2025 04:47
JRSXX;IRKTR;1903740.68;22.286.077/2310-07;29/06/2025 02:13
JRSXX;IRKTR;1728765.45;67.357.563/9022-20;20/09/2025 03:45
JRSXX;IRKTR;1575168.46;33.081.976/2579-86;10/08/2025 22:01
JRSXX;IRKTR;1476257.51;02.462.310/3983-35;15/01/2025 07:55
JRSXX;IRKTR;289031.55;98.403.391/2283-79;25/01/2025 18:15
JRSXX;IRKTR;1558934.61;73.761.724/0875-70;06/03/2025 18:17
JRSXX;IRKTR;737560.17;74.394.889/5457-59;31/01/2025 01:23
JRSXX;IRKTR;535212.48;60.987.016/5363-20;04/06/2025 11:45
JRSXX;IRKTR;1245229.64;16.858.007/3461-31;01/08/2025 20:45
JRSXX;IRKTR;649666.28;78.186.553/7618-88;13/08/2025 13:36
JRSXX;IRKTR;334116.11;76.663.239/3476-42;01/02/2025 21:02
JRSXX;IRKTR;1132049.04;31.901.533/3065-01;28/07/2025 06:21
JRSXX;IRKTR;1414328.77;17.515.794/0148-55;04/06/2025 22:35
JRSXX;IRKTR;1929223.65;33.103.006/5527-74;24/09/2025 05:47
JRSXX;IRKTR;472862.77;68.269.403/7779-69;12/09/2025 18:23
JRSXX;IRKTR;470191.37;79.886.652/9576-59;17/01/2025 03:52
JRSXX;IRKTR;240525.7;78.186.553/7618-88;11/08/2025 13:51
JRSXX;IRKTR;1370813.84;18.033.033/7065-43;30/07/2025 11:35
JRSXX;IRKTR;1195776.86;40.210.131/2355-06;31/07/2025 12:04
JRSXX;IRKTR;1366104.72;18.308.513/8350-35;28/08/2025 06:50
JRSXX;IRKTR;841265.29;67.946.819/5733-11;08/02/2025 18:28
JRSXX;IRKTR;305447.18;30.042.288/1184-71;25/09/2025 17:36
JRSXX;IRKTR;213868.66;88.968.845/4867-79;21/01/2025 23:48
JRSXX;IRKTR;1726409.96;41.741.812/6115-65;12/09/2025 05:16
JRSXX;IRKTR;947742.46;66.761.052/5460-78;15/06/2025 01:10
JRSXX;IRKTR;375812.4;49.766.691/0928-12;24/05/2025 20:40
JRSXX;IRKTR;1413978.06;99.951.134/1415-65;14/04/2025 10:47
JRSXX;IRKTR;1799050.7;02.102.269/9865-73;24/08/2025 00:46
JRSXX;IRKTR;671713.94;11.578.768/1977-90;25/06/2025 03:48
JRSXX;IRKTR;1370948.91;88.968.845/4867-79;01/06/2025 23:56
JRSXX;IRKTR;50881.87;73.761.724/0875-70;08/08/2025 12:10
JRSXX;IRKTR;1334276.79;05.569.670/5907-85;09/05/2025 02:15
JRSXX;IRKTR;1129966.31;60.805.746/8241-56;10/09/2025 10:30
JRSXX;IRKTR;1944444.01;64.284.049/5602-31;29/09/2025 14:20
JRSXX;IRKTR;1740624.88;68.269.403/7779-69;13/01/2025 16:55
JRSXX;IRKTR;726435.22;84.205.610/3690-34;27/05/2025 01:07
JRSXX;IRKTR;1401470.82;38.287.337/1997-74;05/02/2025 03:15
JRSXX;IRKTR;1672236.65;73.761.724/0875-70;21/04/2025 15:57
JRSXX;IRKTR;1850578.3;49.357.133/7080-98;29/04/2025 20:01
JRSXX;IRKTR;911058.79;18.033.033/7065-43;21/08/2025 13:34
JRSXX;IRKTR;780389.09;66.433.756/0165-60;28/03/2025 10:58
JRSXX;IRKTR;548509.9;69.870.023/8157-00;05/04/2025 22:17
JRSXX;IRKTR;1262697.51;65.647.201/8693-64;19/05/2025 17:36
JRSXX;IRKTR;618652.11;33.103.006/5527-74;14/01/2025 06:20
JRSXX;IRKTR;667463.62;89.636.743/5984-36;02/03/2025 14:38
JRSXX;IRKTR;629211.81;18.033.033/7065-43;13/04/2025 09:28
JRSXX;IRKTR;1513726.91;96.850.387/4982-07;24/06/2025 13:28
JRSXX;IRKTR;1721208.57;84.250.770/0143-02;26/01/2025 20:09
JRSXX;IRKTR;364171.31;66.344.754/4179-14;10/05/2025 12:34
JRSXX;IRKTR;1700574.01;60.805.746/8241-56;09/05/2025 12:10
JRSXX;IRKTR;108941.27;04.806.112/6980-95;27/01/2025 07:47
JRSXX;IRKTR;94817.41;60.611.200/5964-39;07/01/2025 15:38
JRSXX;IRKTR;1165249.71;09.933.610/6588-19;31/07/2025 05:43
JRSXX;IRKTR;1740037.54;33.081.976/2579-86;26/01/2025 01:55
JRSXX;IRKTR;1664180.09;28.916.123/6733-44;29/06/2025 20:30
JRSXX;IRKTR;582060.04;68.269.403/7779-69;07/03/2025 20:30
JRSXX;IRKTR;1163539.89;91.395.076/6982-80;24/01/2025 00:27
JRSXX;IRKTR;1013465.8;68.269.403/7779-69;22/07/2025 00:58
JRSXX;IRKTR;298859.76;99.951.134/1415-65;24/03/2025 11:37
JRSXX;IRKTR;1628656.26;65.647.201/8693-64;16/02/2025 09:56
JRSXX;IRKTR;1366531.71;27.521.450/4471-64;24/09/2025 12:04
JRSXX;IRKTR;378204.33;36.502.642/6527-10;02/04/2025 02:21
JRSXX;IRKTR;1316795.56;67.946.819/5733-11;24/03/2025 16:11
JRSXX;IRKTR;1467672.89;47.768.754/5283-08;24/06/2025 13:00
JRSXX;IRKTR;759935.15;83.501.983/0946-43;23/06/2025 11:38
JRSXX;IRKTR;485225.96;83.501.983/0946-43;06/01/2025 17:09
JRSXX;IRKTR;1827261.62;77.587.662/1165-15;19/05/2025 12:29
JRSXX;IRKTR;1916315.7;65.647.201/8693-64;24/08/2025 22:29
JRSXX;IRKTR;1580658.71;60.805.746/8241-56;23/02/2025 19:55
JRSXX;IRKTR;1457472.96;87.342.526/5131-94;12/06/2025 10:53
JRSXX;IRKTR;790722.19;36.502.642/6527-10;07/03/2025 10:12
JRSXX;IRKTR;689628.6;81.560.434/6041-67;14/07/2025 06:36
JRSXX;IRKTR;1942273.02;38.119.097/1565-60;12/08/2025 05:04
JRSXX;IRKTR;914801.99;65.776.529/4527-14;27/04/2025 01:08
JRSXX;IRKTR;1250446.78;94.585.306/7037-97;19/04/2025 07:03
JRSXX;IRKTR;754441.41;18.037.961/1121-04;16/09/2025 14:43
JRSXX;IRKTR;1005316.33;54.714.337/7021-19;29/09/2025 17:55
JRSXX;IRKTR;1040807.8;07.417.078/2965-00;02/09/2025 17:23
JRSXX;IRKTR;1758237.82;35.525.291/4035-80;19/09/2025 05:57
JRSXX;IRKTR;1001943.84;51.296.576/3740-03;30/04/2025 15:57
JRSXX;IRKTR;1645741.85;68.269.403/7779-69;20/04/2025 14:18
JRSXX;IRKTR;1518338.42;79.886.652/9576-59;09/01/2025 23:44
JRSXX;IRKTR;171256.12;22.363.392/2702-23;29/09/2025 15:49
JRSXX;IRKTR;1391629.15;59.868.363/5267-16;04/03/2025 03:20
JRSXX;IRKTR;605709.24;89.636.743/5984-36;04/02/2025 01:13
JRSXX;IRKTR;1476176.63;47.768.754/5283-08;04/09/2025 12:33
JRSXX;IRKTR;802607.25;77.251.086/9704-34;05/03/2025 20:06
JRSXX;IRKTR;327350.2;49.357.133/7080-98;06/08/2025 11:36
JRSXX;IRKTR;339758.79;88.393.097/2996-33;06/09/2025 12:15
JRSXX;IRKTR;1106994.43;47.238.592/2640-48;19/07/2025 15:44
JRSXX;IRKTR;1332791.92;67.125.797/5977-75;08/04/2025 01:05
JRSXX;IRKTR;1620277.99;78.237.575/3397-10;28/01/2025 05:49
JRSXX;IRKTR;1087266.23;32.864.182/5209-96;11/09/2025 05:55
JRSXX;IRKTR;1477091.13;47.768.754/5283-08;09/05/2025 19:18
JRSXX;IRKTR;1393057.23;47.768.754/5283-08;03/07/2025 18:53
JRSXX;IRKTR;1069699.76;01.186.785/0473-27;04/08/2025 23:54
JRSXX;IRKTR;966850.7;47.238.592/2640-48;23/06/2025 01:58
JRSXX;IRKTR;96650.67;67.357.563/9022-20;04/05/2025 06:40
KBZEU;ITTOX;968227.65;53.892.200/6063-97;01/04/2025 11:06
KBZEU;ITTOX;792390.42;40.855.778/9898-24;20/05/2025 08:42
KBZEU;ITTOX;75997.63;28.612.855/1952-60;03/05/2025 22:40
KBZEU;ITTOX;38689.55;19.537.060/7912-89;11/09/2025 20:29
KBZEU;ITTOX;1403676.32;88.393.097/2996-33;09/06/2025 10:35
KBZEU;ITTOX;1718596.65;23.006.808/0804-36;23/08/2025 08:42
KBZEU;ITTOX;1893758.38;77.251.086/9704-34;23/08/2025 18:30
KBZEU;ITTOX;1229718.64;99.246.053/8017-50;17/05/2025 16:04
KBZEU;ITTOX;1597114.24;02.515.465/1260-40;23/03/2025 16:11
KBZEU;ITTOX;514659.42;50.265.545/3341-44;11/07/2025 05:35
KBZEU;ITTOX;858347.21;66.433.756/0165-60;14/09/2025 18:10
KBZEU;ITTOX;1000764.2;11.578.768/1977-90;31/08/2025 16:37
KBZEU;ITTOX;328511.28;66.761.052/5460-78;24/02/2025 19:52
KBZEU;ITTOX;1372136.42;92.892.395/4359-21;16/09/2025 18:07
KBZEU;ITTOX;421399.33;66.433.756/0165-60;03/05/2025 09:25
KBZEU;ITTOX;1777151.83;77.424.829/1641-73;24/02/2025 10:35
KBZEU;ITTOX;1557.65;36.502.642/6527-10;26/02/2025 09:41
KBZEU;ITTOX;328989.14;17.170.674/7255-30;04/08/2025 16:49
KBZEU;ITTOX;1155865.94;31.901.533/3065-01;15/07/2025 13:07
KBZEU;ITTOX;773786.24;46.373.703/8305-17;18/07/2025 02:11
KBZEU;ITTOX;562667.92;83.171.663/9121-03;19/01/2025 10:17
KBZEU;ITTOX;982852.04;51.296.576/3740-03;18/07/2025 05:48
KBZEU;ITTOX;1601942.38;42.240.643/5265-10;29/09/2025 11:41
KBZEU;ITTOX;1142691.62;04.806.112/6980-95;09/02/2025 07:55
KBZEU;ITTOX;35419.55;99.062.003/5653-00;28/08/2025 08:13
KBZEU;ITTOX;216625.0;61.424.766/9258-41;18/04/2025 20:34
KBZEU;ITTOX;1904774.21;21.618.019/6951-31;21/06/2025 02:46
KBZEU;ITTOX;556615.42;27.279.429/5184-84;01/02/2025 09:42
KBZEU;ITTOX;970668.72;50.265.545/3341-44;02/07/2025 20:22
KBZEU;ITTOX;1555088.12;18.065.989/4309-47;08/05/2025 16:24
KBZEU;ITTOX;1898453.8;52.857.878/5550-11;28/05/2025 16:01
KBZEU;ITTOX;124581.95;62.834.658/7517-12;08/06/2025 16:50
KBZEU;ITTOX;816822.33;33.081.976/2579-86;13/08/2025 21:03
KBZEU;ITTOX;1495990.53;41.519.578/2888-06;28/03/2025 03:20
KBZEU;ITTOX;542460.18;36.912.871/3214-30;09/09/2025 14:17
KBZEU;ITTOX;1113310.16;18.308.513/8350-35;31/05/2025 02:45
KBZEU;ITTOX;1777498.6;81.442.053/2614-72;03/06/2025 15:45
KBZEU;ITTOX;1556194.72;60.987.016/5363-20;28/02/2025 06:25
KBZEU;ITTOX;407262.56;02.102.269/9865-73;30/01/2025 04:43
KBZEU;ITTOX;1803871.15;91.395.076/6982-80;17/04/2025 14:16
KBZEU;ITTOX;1963912.05;30.042.288/1184-71;21/01/2025 21:47
KBZEU;ITTOX;1758333.67;90.821.502/3557-05;08/06/2025 19:31
KBZEU;ITTOX;735557.67;00.611.251/4402-69;17/01/2025 22:02
KBZEU;ITTOX;1706036.33;46.373.703/8305-17;07/04/2025 10:03
KBZEU;ITTOX;669712.51;01.361.970/5402-95;27/06/2025 18:14
KBZEU;ITTOX;805515.39;06.310.637/8920-37;03/04/2025 14:10
KBZEU;ITTOX;692440.2;91.395.076/6982-80;06/02/2025 16:26
KBZEU;ITTOX;599174.18;65.776.529/4527-14;10/02/2025 04:35
KBZEU;ITTOX;1525313.87;73.799.031/7143-25;03/02/2025 17:07
KBZEU;ITTOX;1638682.97;31.901.533/3065-01;15/02/2025 07:42
KBZEU;ITTOX;838880.86;58.808.146/7221-00;18/08/2025 01:47
KBZEU;ITTOX;1387419.47;08.473.755/8220-42;04/04/2025 23:01
KBZEU;ITTOX;649019.39;62.834.658/7517-12;13/03/2025 01:20
KBZEU;ITTOX;1275756.19;81.442.053/2614-72;02/06/2025 22:22
KBZEU;ITTOX;326095.56;55.071.623/7387-90;11/05/2025 17:50
KBZEU;ITTOX;1929562.46;54.990.723/7151-11;24/04/2025 00:25
KBZEU;ITTOX;1387838.32;38.119.097/1565-60;04/03/2025 03:08
KBZEU;ITTOX;1745300.21;30.228.360/5514-12;18/03/2025 09:21
KBZEU;ITTOX;1875449.64;52.857.878/5550-11;26/09/2025 14:35
KBZEU;ITTOX;194850.71;77.769.311/8944-98;08/03/2025 04:02
KBZEU;ITTOX;1355358.96;00.635.952/3587-36;18/06/2025 14:58
KBZEU;ITTOX;784298.64;62.813.363/2917-42;17/04/2025 02:07
KBZEU;ITTOX;1580837.0;28.916.123/6733-44;11/01/2025 15:47
KBZEU;ITTOX;1393284.86;53.892.200/6063-97;09/09/2025 02:44
KBZEU;ITTOX;399452.74;73.761.724/0875-70;25/03/2025 18:21
KBZEU;ITTOX;1066073.86;47.768.754/5283-08;09/04/2025 05:38
KBZEU;ITTOX;1287486.37;99.852.288/4603-52;07/07/2025 09:52
KBZEU;ITTOX;139305.45;48.861.897/3000-54;14/01/2025 18:57
